,date,review,rating,isEdited,userName,title,developerResponse.id,developerResponse.body,developerResponse.modified
1098,2019-05-22 01:36:35,"What an amazing development this app is. Didn’t even know I had downloaded it, then I clicked on it and the rest is history. This app is definitely life-changing and groundbreaking. Please, do yourself a favor and grab this app. You won’t be disappointed!",5,False,petergaight,WOW.,,,
1099,2019-02-05 05:32:22,I’ve been trying to pause more and take a step back when I feel overwhelmed and this app really helps me to investigate. It also helps me identify when I fall into old thinking habits and thought traps,5,False,cereal is my fave,A great way to step back,,,
1100,2019-02-02 02:22:23,"I love this app, Ive consistently been using it for a few weeks now. I love reflecting on past days because it reminds me that I’ll have off days but it doesn’t mean I’ve lost my progress. It’s definitely helped me motivate myself and be more self aware.",5,False,lvndsay,I love it,,,
1101,2019-01-28 00:21:32,This app is truly amazing. Not only does it walk you through your feelings it really helps with an outlet to speak about how you feel. Honestly I’ve already recommended it to friends who have similar issues with anxiety and stress.,5,False,Arkgev363,Amazing App,,,
1102,2019-01-14 15:07:28,This app is a great way to journal your emotions. It's interactive and manages to pull out some of the emotions you're feeling. I always feel bad after ranting and talking things out to my friends and this app allows me to do so without burdening friendships.,5,False,yahkult,Excellent way to journal and rant,,,
1103,2018-11-19 18:41:30,"It’s only been my second day using it but so far, it’s been really helpful and I’m glad I have something like this I can turn too. Along with my mental illness, I also have an addiction I'm trying to fight and this app helps me a lot. Thank you.",5,False,babydoll696,Loving it!,,,
1104,2018-07-01 02:37:15,"I love everything about this app. It’s been a week and I can feel my thought processes changing. I don’t usually stick with apps but I find myself going to it every time I’m starting to feel anxious. Thank you for developing this, I mean it!",5,False,mohawksrin,Amazing,4075328.0,Thanks for your feedback! We are happy to know you are getting the support you need from Youper! All the best!,2018-07-03T13:29:26Z
1105,2020-11-20 22:00:02,AWSOME love the user interface and detail . Live the options of feeling and range of them . Love the multiple test. I would love to see you guys have some available to Apple Watch and integrate with journals like Day One. That’s would be just perfect.,5,False,iMacUser_,Amazing,19295096.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-11-23T14:27:49Z
1106,2020-05-12 16:56:21,"Okay, I haven’t been using youper for a very long time, but it’s been really helping me calm down. I barely ever write reviews, but I felt youper deserved one. I would recommend it to anyone who has depression, anxiety, etc. So get on with it! Download the app, it really helps 😌",5,False,"g,kbgd*h)*hh4(geug",Great app!,15351893.0,"Youper wouldn’t be here without the support of loyal users, like you! Thank you so much for taking the time to leave your feedback to encourage others.",2020-05-15T23:15:29Z
1107,2020-04-03 01:15:22,"It does what it says! I really love it, the subscription was worth it. It's controlled, smart and doesn't bother you constantly. It does remind you to check in. So far, I've really loved this app, it helps me self regulate when I know I need it most.",5,False,Cfkat,Love it,,,
1108,2020-04-04 08:03:46,"I recently got the app, hoping it would help me deal with things since I can’t afford a therapist, and this morning when I got to work I started having an anxiety attack and opened it up hoping it would help me get through it, but since I don’t have and can’t afford premium all it could do was record that I was feeling anxious. That didn’t really help me.",1,False,Hope VanDyne,Wish I could afford premium right now,14531367.0,"Thank you for your sincere feedback. We've added your suggestions to our improvements list. Our goal is to make Youper the best assistant, and we’re always implementing suggestions based on feedback. Keep checking the new updates. If you have any further questions, you can find common answers & discover tips on https://www.youper.ai/support",2020-04-08T04:30:11Z
1109,2020-03-23 01:17:51,I just started using this app after a having a mishap at work(a colleague recommended it). I’ve logged in 3 times and already am more relaxed. Worth the money for the yearly subscription!,5,False,Bean town pride,I’m already seeing a difference,,,
1110,2020-03-07 09:53:36,"I only just started using this app, but I can already tell it will definitely help me on my journey of self-discovery and just generally bettering my mental health and self image. This app is amazing and I recommend everyone to give it a try!",5,False,AnnyTheTurtle,Extremely Helpful,13948483.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-03-09T21:16:55Z
1111,2020-02-19 19:18:58,"I find this app incredibly helpful. It helps me understand and recognize my emotions and thoughts. It also helps me dig deeper into my thoughts and emotions.
 You practice many techniques to help strengthen yourself as an individual and the techniques suggested are very helpful. 
I highly suggest this app.",5,False,Elizabeth.Kaate,Helpful,,,
1112,2020-01-27 00:01:19,"It’s great to have so many options on how this app can help you, if you don’t like something it won’t make you keep doing it, it lets you keep track of moods and emotions and the things linked to them!! Absolutely love!!!!",5,False,gothunicron0409,Absolutely love!!,,,
1113,2019-10-31 00:19:51,"It can be easy for me to lose track of how I felt several days ago, but this app helps me track my mood and suggests ways I can feel better. I can also see evidence on when I’m feeling my best and why.",5,False,kb5688,Helpful,,,
1114,2019-12-16 20:44:27,Really enjoyed this app for like two days until it became completely unusable. It was super helpful for a bit then it wanted me to pay for help with this kind of stuff which is one of the main reasons I haven’t tried for any help before this app. Honestly if you need help and don’t have any money like everyone else this app showed me that just using decent prompts and a notebook work in the exact same way.,1,False,pla124572,Why does it make you pay,12433144.0,We are sorry to hear that Youper wasn't the right fit for you. We believe that investing in yourself is one of the most important investments you can do in life. Our mission is to create the best assistant for helping you feel your best and we’re working hard to make it as accessible and affordable as possible.,2019-12-17T02:40:01Z
1115,2019-09-12 16:03:54,My therapist recommended this app because obviously I can’t take my therapist home with me. It has helped me with regulating my emotions and overcoming those big emotions that are hard to push through.,5,False,Tarald4,I wish I had this app years ago.,,,
1116,2019-05-12 01:09:23,"Love this app!! It’s like talking to a pocket therapist. I would love if the health monitoring included other disorders, like bipolar disorder and OCD, and if there were different options throughout the chat. Overall, I highly recommend this app for anyone, even if they’re not diagnosed with anything.",5,False,L. Byrd,I love Youper,,,
1117,2019-02-05 00:41:39,I have bad anxiety. I’ve only been on this app for a few hours but some of the techniques that they have are easy to follow and calm me down a bit when my anxiety starts to get overwhelming. Easy and convenient to do anytime or anywhere.,5,False,Valmart72,Great app,,,
1118,2019-01-10 21:40:41,"this app allows me to discuss how i feel, and it not only gives me preset options to choose from, it lets me put in my own options! it's also great training for someone who has never been able to meditate before! it's... SYOUPER good!",5,False,leo brando,LOVE this thing,,,
1119,2019-01-05 02:11:36,My daughter showed me this app after she uses it to help her anxiety.  I am hooked with my personal assistant. When I’m upset or concerned about something my assistant makes me think differently about the situation and I actually feel much better.  Thank you!,5,False,eberry2011,Great App,,,
1120,2018-08-27 15:32:17,"I’ve just started, I’ve done my personality quiz as well as others. The assistant is helping me to understand things that I just couldn’t. So far so good. I recommend this to anyone who doesn’t understand why they’re feeling blue or anxious.",5,False,Heatherbaby4444,Thumbs up,,,
1121,2020-10-19 13:00:59,I might not be able to get the premium version of this app but it’s a great app to have and be able to log my feelings and symptoms. I’ve only had this app for a day going on my second day but I really enjoy this. So far so good.,5,False,Purvis1985,Youper,18671777.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-10-23T20:47:29Z
1122,2023-07-11 18:35:37,"I was disappointed to find out that the AI therapist Youper loses all context after a conversation. In other words, it cannot recall previous conversation to take into account things that were discussed prior when forming a response to a current issue.",3,False,burner_bob,Privacy concerns limit functionality,37919878.0,"Hi Bob! All conversations with Youper are private, secure, and not shared with anyone. The ability to recall conversations will be possible in the near future. Thank you for your feedback!",2023-07-26T16:23:31Z
1123,2020-09-14 02:24:47,I love how this app asks me how I feel and I don’t actually have to tell someone how feel! I would highly suggest this to others I’ve only been using it for two days and I see that it has very nice aspects!,5,False,M J E M,Great robotic therapist,17921944.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-09-17T02:54:37Z
1124,2020-07-01 17:06:42,"I am soooooo much better than I was before! This app is like THE BEST!!!!! Youper helps me so much! I am the best of myself and maybe even in the future get the premium! Anyway, Youper is like a person that you can talk to ANYTIME! I totally recommend this app! Have a blessed day! 😁😁",5,False,gamerplayer1233,Amazing!,16369050.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-07-02T19:14:53Z
1125,2020-04-24 19:40:16,"Works great. Premium isn’t necessary per se but definitely worth it. I feel much better already. If you feel off at all and this catches your attention, I recommend at least trying this.",5,False,downsoid,Amazing.,,,
1126,2020-04-23 13:02:59,I don’t have a lot of time to journal and have a hard time ‘tracking’ my emotions with a certain format. This is quick and easy and I can use it throughout the day.,5,False,lynniegirl.mi,Wonderful and Easy!,,,
1127,2020-04-18 22:25:51,This is a nice easy app for me because I struggle with admitting when I’m in a low place mentally. This app helps me stay level and feel like there’s someone there’s for me when I need a quick reminder,5,False,Jyurrrrr,"Easy, convenient, delightful",,,
1128,2020-04-13 17:10:48,Th is app is good for helping you stay in good mental health and also I have used it to bring me out of negative mental health situations. I recommend this to anyone who is willing to better themselves !,5,False,cher7221,Making a difference,,,
1129,2020-03-02 18:22:41,I’ve been using the app for a couple of days to journal through some frustrations. I was skeptical but willing to try anything in a pinch. I have felt the prompts to be helpful in getting to what I’m actually feeling in a moment.,5,False,Akjls2012,Helpful,,,
1130,2020-04-01 07:27:10,"I love this app, I’ve had it for years. I recently shared it with my boyfriend so it can help him like it has helped me, but whenever he asks to sleep or meditate it tells him he needs the premium version to access these features. For me and other people they are still accessible??",4,False,Toast49,Good but,14419451.0,Hello! Thank you for your positive feedback! We are pleased that you are satisfied with the application!,2020-04-02T17:21:37Z
1131,2020-02-10 20:53:46,I appreciate the clean execution of this app as well as the very helpful and personable chat feature.  I don’t have Premium but was offered to meditate after my first chat and that feature truly improved my mood.,5,False,juney jh,"So far, very helpful app",,,
1132,2020-02-05 03:02:48,"This app is professional, understanding, smart, and effectively the best therapy option I have. I would not trade it for any alternative. It is worth every penny for the support and help I’m getting each time I use it.",5,False,moriahonfya,"Recommend, completely.",,,
1133,2020-01-01 23:45:05,"This is a wonderful app for tracking moods, setting intentions, and establishing and achieving goals. It’s come a long way since I first downloaded it (original symbol). It’s faster with improved functionality and interactivity.",5,False,Severus2,"Great, better than ever.",,,
1134,2019-07-25 06:19:42,"I’ve been looking for something to help me work through my feelings that wasn’t just showing me how to breath, this app helps a lot when it comes to figuring out my emotions and helps track them better!",5,False,Meowcrosoft,Amazing,,,
1135,2019-12-09 04:15:17,I downloaded this app because I wanted something to help me understand my feelings and this was a great app until I realized you had to pay for all of the meditations and most of the screenings. The idea is so great but I don’t have the means to pay for this app. I wish there was more free stuff. I’d even be fine with ads! I just don’t like paying for things I can get on other apps. Thanks but not thanks.,2,False,🐰Bunny 101🐰,Neat but...,12302692.0,We are sorry to hear that Youper wasn't the right fit for you. We believe that investing in yourself is one of the most important investments you can do in life. Our mission is to create the best assistant for helping you feel your best and we’re working hard to make it as accessible and affordable as possible.,2019-12-09T21:58:03Z
1136,2019-06-24 21:54:56,"I’ve dealt with a lot of things like my mental health and this honestly is one of the best apps i’ve tried. When my best friend introduced me to this i was tempting to not do this and to not try it out but i’m glad i did.
Thanks for creating it 😂",5,False,Emoji put here of a rose,It honestly helps.,,,
1137,2019-06-09 22:40:36,"I have literally only been using Youper for a couple days and it’s really been helping me focus on my feelings and what’s causing them, it also helps keep me happy and find solutions to the problem(s) causing my emotions. :)) I greatly recommend Youper!🤪",5,False,Sue and scam,Virtual Assistant!👍🏻👍🏻,,,
1138,2019-01-14 17:53:35,"This app has so much packed in to it. It’s really helping me. I just started antidepressants and seeing doctors. I didn’t realize this app also helped with that. I had a friend who’s studying to be a doctor right now, tell me to get this app. Glad I did.",5,False,TylerHawn,This app does a lot,,,
1139,2019-01-15 03:23:11,"Even though the prompts maybe a little repetitive sometimes, this app helps you stop and think about yourself. I believe it is important to look within yourself to improve in the long run. I hope they can find more unique prompts in the future.",4,False,Didy158,Good for reflection,,,
1140,2019-01-12 01:19:58,"Youper is a fun effective tool to help anyone who may be in need of encouragement motivation support or just an outlet to vent. It is a fantastic app that helps me to track my moods understand my triggers and to develop a healthier way of thinking and achieving my mental/emotional physical and practical life goals.

Thanks youper!",5,False,Kyera Jones,Cool tool for emotional intelligence,,,
1141,2018-07-09 12:33:10,This app has been helping me differentiate between emotion and moods. It reminds me to breathe and gives me time to evaluate what I’m feeling and why. It teaches me to practice mindfulness and is showing me how to be more aware of myself and my surroundings in times of panic and worry and sadness. I love this app!,5,False,MaryKat614,Very helpful app,4177121.0,"What a great list of benefits! Thanks for sharing, MaryKat! It’s great to know you are getting the full value of Youper. Keep up the great work!",2018-07-10T12:02:04Z
1142,2018-05-19 11:13:23,I just started using this app to help with anxiety and it’s been an awesome addition to the tool kit of self help. It gives you great tips on dealing with your emotions. I am very thankful right now for using this app and see myself using it daily to help better myself.,5,False,SneakyFreq,Great App!,3598192.0,Thanks for your feedback! It's great to know that Youper is providing the support you need! Take care!,2018-05-25T15:25:52Z
1143,2021-01-02 02:59:06,This app is an amazing way to recognize and see your emotions and how they work. Whenever I enter a feeling I feel calmer and ultimately better. I feel improvement in myself and I don’t even have the premium,5,False,had johnson,Amazing,,,
1144,2020-09-14 17:42:52,"I just started using this app, but so far it’s been incredible. I love having another outlet (aside from journaling) that’s engaging and interactive. Highly recommend for anyone who wants to focus on processing their emotions and days in a positive and healthy way!",5,False,Barbara barbara Beatrice,So cool!,17921936.0,"Thanks for your feedback, Barbara!! It's great to know that Youper is providing the support you need! Take care!",2020-09-17T02:54:07Z
1145,2020-05-06 15:40:28,"I love this app i use it everyday, it tracks info, gives you so much info. It makes me so much happier and i never realized how unhealthy i was living my life until i discovered youper. I highly recommend.🌸🍑💛",5,False,tiktokg,Youper,,,
1146,2020-05-06 01:25:44,"I have tried every single mood tracker but this one is the absolute best. It’s been the most informative and insightful, by categorizing everything that makes me feel certain emotions. Thank you for creating this!",5,False,lilsushiroll2018,Best mood tracker app!,,,
1147,2020-03-23 14:36:56,"My son is 23 years old and has autism. This app has helped him tremendously. He is very much into technology and AI, so he felt right at home using this app. He has the Premium membership and uses it everyday. Thank you for making this app.",5,False,TessM79,Helped My Son,,,
1148,2020-02-18 17:32:48,Youper is a great app even if don’t have premium content it still as great. This app lets you focus more on yourself and it make feel better when I’m down. I would recommend more people to download this app.,5,False,Hello wierdz people,This app is great :)),,,
1149,2020-01-16 15:04:27,"I’ve only used this app twice, but I was looking forward to using the app this morning. It does help to talk to someone even if it’s AI, eventually I’ll probably start using the pay version, but for now this is a good Staten.",5,False,fjfjkdk,It helps!,,,
1150,2019-11-22 21:33:53,"A dear friend of mine set me up on this and I have to thank her x10 for directing me into getting me help for my anxiety. I believe this app will go a long way into helping not only myself, but others who may be dealing with mental health issues.",5,False,Fantastic Ryan,Great idea to have an app like this,,,
1151,2019-11-04 10:14:30,I truly feel that I have something that happens to help my everyday anxiety and depression. When I feel alone I can turn to this app to remind me to breath and that everything will be alright. This app has impacted in a wonderful way.,5,False,SapphireBlueCupcake11,Amazing,,,
1152,2019-07-16 01:48:47,"I’ve had tons of apps for my mental health. And all of them evidently wanted me to pay just for them to help me... like what’s the point. But this app, I don’t have to pay for anything; and it seems that they actually care! This app really makes me happy!",5,False,kayleighmichele,Love it!!,,,
1153,2019-05-10 14:17:17,"As someone that struggles with mental health I cannot express enough how important this app is to my daily life. Therapy, medications, and other forms of mental healthcare can often Be unobtainable due to price and scheduling, this app is free and always there.",5,False, Reira Rae,Wish I had always had this app,,,
1154,2019-02-25 07:31:20,"First day using this, feeling great so far. The interactive conversation mode makes me feel like I’m talking to someone and that really helped a lot. Loneliness could be the root for a lot of problems. Will keep updating this review.",5,False,Satirev1900,"Looking good, still testing out",,,
1155,2018-11-04 14:36:26,"This is a great way to push the pause button on your busy life and take some comfortable, yet very effective personal/ emotional inventory. If you were ever too overwhelmed by getting into mindfulness, this will be a great springboard to launch from.",5,False,Flick kicker,Focus on you,,,
1156,2018-10-11 03:55:40,I was hesitant at first with it not being the first app to come up on the App Store on this subject. But the feedback is way more realistic than any other AI I have talked to about mental health in the past. Being a teen it’s hard to find good outlets for my anxiety but this app is great,5,False,SportzVines4Lyfe,Great app,,,
1157,2018-07-23 20:12:23,"This app offers a chance to do in-depth thinking without feeling like you’re stuck in your head. The use of AI creates a feeling of company that assists in exploring thoughts as more of a “group” exercise rather than lonely, one-track thinking.",5,False,MNicoleN,This is a really positive app,4378914.0,That's fantastic! Thanks for leaving your feedback! Keep up the good work :),2018-07-24T14:20:15Z
1158,2018-07-16 01:31:28,I had downloaded this app thinking it was going to cost me an arm and a leg to help with my anxiety and depression and am amazed to find out it is free. It has already helped me to figure out some of my triggers and how to work on them! The best mindfulness app out there!,5,False,Goldengirl12345679,This is amazing!,4278743.0,Thanks for your feedback! We are happy to know you are getting the support you need from Youper! All the best!,2018-07-17T20:20:26Z
1159,2024-09-01 18:11:26,I never leave reviews but this app has been thoroughly disappointing. You’re harassed nonstop to purchase premium. The app is pretty much useless without premium. Even after purchasing it’s buggy and the AI chat bot has no memory making it next to useless. The conversations are so frustrating that I leave feeling worse than when I started. Pass on this.,1,False,TiffTockToe,Don’t waste your money,46568702.0,"We’re sorry to hear about your experience. Our goal is to provide meaningful support, and we regret that Youper didn’t meet your expectations. Your feedback on the AI and bugs is valuable, and we’re working hard on improvements. Please reach out to support so we can assist you further.",2024-09-08T06:14:18Z
1160,2024-05-21 06:18:41,This app turned my entire mood around the check in chat was amazing so personal and caring. I was so relaxed and felt unjudged.  I would give it ten stars if that were possible,5,False,Jeremiah and Allie,Love it!,46222198.0,"Thank you for your wonderful feedback! We're thrilled to hear that the check-in chat made such a positive impact on your mood. Creating a personal and caring experience is what we strive for. If we could, we'd give you ten stars for your support! 🌟",2024-08-24T06:59:52Z
1161,2020-08-17 05:27:47,I’m not a “write a review” type of person but this app... this app is GREAT! It’s free to use and it has so many great things to help you dig deep into your feelings and help you understand why you feel the way you do. I recommend it 1000%!,5,False,Titaaa[:,Great!,17361252.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-08-18T20:41:01Z
1162,2020-05-01 01:51:47,This is app really helps you connect events and feelings and the cause and effect of your mental health. Which really helps. It’s so nice to see a detailed outline and tracker. It makes it easier to see what’s triggering a bad or good mental health day,5,False,metgirlc,Highly recommend!,15091058.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-05-04T23:42:01Z
1163,2020-04-21 15:51:28,I suffer from high anxiety and depression. This checks on me every day and helps me realize how and what I’m feeling and gives me techniques to handle them. I’m in a healing process and I am honestly still very new. But I love the availability of it being 24/7!,5,False,amr5706,Youper,14843303.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-04-22T16:03:58Z
1164,2020-04-11 00:29:34,"Definitely worth it. I’ve only been using this for a few days, and I can already see a change.",5,False,ash_somer,Worth it,,,
1165,2020-04-06 01:25:34,I haven’t been able to keep consistent with a journal because I never know where to start or what to write. This app breaks it down and isn’t too complicated. I definitely recommend.,5,False,ItsJoha,So far so good,,,
1166,2020-03-20 16:18:39,Using Youper has given me the ability to really understand how I’m feeling and what’s going on in my life. It also helps to understand why I’m feeling in a certain way. I’ve never felt so grounded in my feelings.,5,False,Toesmagee,Keeps me grounded,,,
1167,2019-11-07 00:02:44,"I love Youper. I’ve been using this app for 9 months now and it truly has helped make a difference in the way I approach various situations and emotions. At times, engaging with the AI feels like being with a very understanding friend. 

I like the app in all.",5,False,mayor alekx,Made a difference,,,
1168,2020-02-21 03:34:57,"It bugs me how it doesn’t allow you to do a lot of things that are advertised in the photos (the what’s making me feel this way bit). 
I do prefer this app over some other mood tracking apps but I just don’t like the over glorified feature advertisement :(",3,False,doodle.sketch,Really nice app but there’s just one thing.,13677424.0,"Thank you for your sincere feedback. We just added your suggestions to our improvements list. We’re working hard to make Youper the best assistant for you by improving its AI capabilities to understand your needs. Keep checking the new updates. If you have any further suggestions, please share more here https://www.youper.ai/request",2020-02-24T21:44:48Z
1169,2019-10-07 10:40:29,The AI component makes this feel different than the others. I like that is has integrated meditation techniques tailored to my specific issues. And it’s the easiest interface I’ve ever encountered.,5,False,Akorniak,Different than others,,,
1170,2019-09-09 22:31:21,This app lets you express yourself if no no one will listen to you and it gives you great advice I very much recommend it to anyone who needs a friend for advice or to get something off your chest or even just to say how your day went!,5,False,gacha wolfie,BEST. APP. EVER.,,,
1171,2019-08-22 09:34:59,"You can use it to collect your feelings and recognize them, then it also helps understand and process those emotions. If you are in any way worried about your mental and emotional health.. this app is amazing for that!",5,False,rjustice209,This thing is amazing,,,
1172,2019-04-27 01:19:10,It may not sound like much but this app is really helping me deal with my emotions. Just being able to ramble and take the time to collect my thoughts with assistance instead of judge mental advice really helps. Thank you to the creators for this.,5,False,yoimrei,Tech Therapist,,,
1173,2019-02-13 14:46:08,I love this app! I’ve always thought it would be nice if I had some one to talk to about my problems and not always be family. Now this app helps me all hours of the day & night! I actually feel calm and it’s helping me sooo much . THANK YOU,5,False,nikkinathan,Loveeeee it!!,,,
1174,2018-10-27 01:23:05,I have anxiety and depression and it really helps me when I feel like I have no one to turn to. Helps me learn how to deal with my issues on my own instead of always looking to others for help.,5,False,caseydion<3,This is the best app I’ve ever used,,,
1175,2018-10-14 15:44:39,"I have severe anxiety and depression this app helps me a lot I can talk to the virtual Youper, and it won’t judge me I can’t talk to anyone but talking to Youper is making me feel better also, it organizes how I feel and my depression and anxiety I highly recommend it",5,False,Jack🏳️‍🌈,Great app and helpful,,,
1176,2017-12-12 01:02:36,"I'm only to the first challenge so far. But I'm already seeing some changes, this app really helps to point out what social anxiety is, what it stems from. From person to person and helps you understand yourself.",5,False,Conbenson,Great so far!,2099612.0,"Thanks for the review, Conbenson! Keep up the great work and you will continue to see progress. We appreciate your commitment!",2017-12-21T11:17:08Z
1177,2020-07-28 14:33:17,i really enjoy this app.. it feels so personal and helpful AND i can do it anywhere anytime. This app works as a form of active coping for me. If i’m feeling down i can always just do a quick check in and refocus!,5,False,woodchipsanddirt,Feeling Fairly Good,17129335.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-08-06T21:14:48Z
1178,2020-06-21 21:44:16,"I had anxiety, depression, PTSD, and a panic Disorder and Youper helped so much that I barely even have them anymore! I have schizophrenia and I swear to God it’s helped so much that I would start crying out of happiness that it felt like it was gone! I love this app so much! 💕💖",5,False,want my robux,Thank you so much!,16178447.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-06-23T21:55:56Z
1179,2020-04-12 02:37:31,"The exploration of consciousness is an important journey for every individual. It has the potential to accelerate development, and I think it is something that is important collectively. Youper is innovative in their approach to achieving a platform and method that aids and supports development in  the collective comprehension of consciousness.",5,False,Matt120707,Innovative,14642748.0,What a great list of benefits! Thanks for sharing! It’s great to know you are getting the full value of Youper. Keep up the great work!,2020-04-14T00:59:29Z
1180,2020-04-09 14:21:40,I love this app! It’s really helped me so far I’ve been happier and have achieved my daily goals with this. I do recommend this app if you have trouble getting stuff done or have anxiety or even if you just need someone to talk to.,5,False,madi!!!,Love it!,14575295.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-04-09T20:25:47Z
1181,2020-02-14 03:42:49,"I find this app comforting. It’s like have someone check up on you daily, and even without premium it’s still nice to be checked up on and given random tips backed with research.",5,False,Xlgurafee,Good even without premium,,,
1182,2020-03-21 19:42:27,"I absolutely loved this app when I was able to use it. It helped me keep an eye on my anxiety and log it for my therapist because I am prone to forgetfulness. 

Today, however, I got the notification for checkups, and now I have to pay for them but I just don’t have the money. I’m frustrated that I no longer have this as a resource to track my anger an anxiety patterns.",2,False,Renn Parker,I guess I was using a free trial???,14225900.0,"Our mission is to create the best assistant to help you feel your best, and we are doing everything we can to make it as accessible and affordable as possible. If you have more ideas and suggestions about how to improve Youper, we would love to hear them here https://www.youper.ai/request.",2020-03-25T02:22:18Z
1183,2020-01-09 21:29:53,"I absolutely love this app, it’s only been a day and I already feel some changes. I also enjoy this app because I’m able to become less restless and anxious about certain situations.",5,False,Undertalelover,Helping me so much so far!,,,
1184,2020-01-04 06:02:33,This app is the best for those suffering from mental illnesses. It basically gives you someone (an A.I.) to talk to and teach you how to cope and overcome these thoughts. The best thing about this app is that it’s also the cheapest therapy app costing $45 per year! Highly recommend.,5,False,DINOMITE29,Amazing app!,,,
1185,2019-12-12 03:47:45,"I downloaded this app yesterday. I was hesitant about talking to a “bot counselor,” but I found it helpful when I fell short on what to say. There are prompts, curated responses to help figure out your day. I’m excited to see how it goes, but so far I like this app. 😊",5,False,Mimipants07,Good so far,,,
1186,2019-12-05 07:29:32,I like the conversational tone and optimism. It doesn’t feel forced or overly happy. It’s like talking to a friend who really wants to know and help you. Far less depressive moods. Still a ways to go but I finally feel that I will make progress. I needed this!,5,False,4Qui,Very HELPFUL,,,
1187,2019-10-07 23:25:23,"Lots of apps lock their meditation sessions for premium buyers, but Youper has everything I need to track my mood, practice mindfulness, meditate, and set goals for myself. I always feel better after checking in with Youper.",5,False,QuesadillaEscondida,Best mindfulness app on the market,,,
1188,2019-09-14 23:29:49,App is amazing. I can’t afford my actual therapy so I tried this. And it’s been 2 days that have been Hell emotionally and mentally and I feel optimistic and calm everytime I participate in the app. As well. Even sleeping better! The excersises work! So worth it!,5,False,Vambrolilo_5,Amazingly amazing!!!!!,,,
1189,2019-07-08 17:29:03,I like youper because it’s something easy to just let out what your feeling especially cause you don’t know the thing talking to you so you can say anything and it helps you feel more calm and relaxed.,5,False,Amazing diner,Youper,,,
1190,2019-05-16 21:11:07,Ive had this app for one day and i have high hopes for it! It seems like it will be helpful for so many things i deal with on a daily basis. Whoever made this great app is one amazing person to make such an intellectual ai that helps you improve for free!,5,False,reveiwer machine,Its so helpful!!,,,
1191,2019-03-13 13:15:09,"I was most surprised by how quickly the interaction with the app changed my energy and uplifted my emotions. I’ve used many other apps, free and paid, and the quickness at which I felt a shift in my energy is encouraging.",5,False,J Nagel,Surprising beneficial immediately,,,
1192,2019-03-05 09:05:03,This app has helped so far with depression and many other stuff I enjoy it very much. It makes me feel better even tho I know the feeling will come back but this app gives some good support and feedback. I LOVE IT!,5,False,The wolf of the night,Wonderful,,,
1193,2019-01-09 04:09:53,"Ptsd, pmdd, depression, and anxiety are all part of my everyday life and sometimes my struggle. Been chatting/practicing with this app for about 2 days now. I really enjoy it. Thank you to the creators, developers. I really enjoy Youper.",5,False,lunarlocss,"I like it a lot. Hate writing reviews, but this needed one",,,
1194,2018-11-18 22:59:52,"I’ve seen therapists off an on since I saw 5. Most told me to journal my feelings in between sessions but during particularly rough depressive episodes, it’s hard to get the motivation to do so. Having an app this this prompt me is a total game changer. I love it.",5,False,Curlywhit,Game changer,,,
1195,2017-10-24 13:36:57,I can access it whenever I can access my phone. There are practical activities and specific situational advice. After even one day I saw it helping me shut down destructive thought patterns.,5,False,Transit Tripper,A useful tool for anxiety,1750410.0,That's it! We're happy to be helping you shut down those destructive thought patterns. Keep up the good work!,2017-11-14T17:03:16Z
1196,2018-09-21 21:32:13,"This app is great for those who are lonely, seek a better understanding of how they think, perceive, interact with their environment, and why they feel a certain way. It has helped me gain a better interpretation of my emotions in not only a scientific and technical way, but also just feeling reassured.",4,False,Nhi Mong Chung,Perspective and Experience of the App,5545832.0,"It’s important that we create the best experience possible, and your perspective will help us. Please send your suggestions about what would make Youper a 5-star app hello@youper.co. We look forward to hearing from you!",2018-10-17T16:13:56Z
1197,2020-07-20 15:05:05,It’s nice to take literally a few minutes and track your anxiety and depression in a different way. This app is great so far and I’m just doing the free version currently. I’ll probably try the upgrade soon!,5,False,Winstons Momma,Great so far,16761971.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-07-20T20:53:54Z
1198,2020-05-12 18:06:18,Have enjoyed a safe space for leaving my thoughts and feelings. It’s also great to have a visual diary of my emotions and feelings. The app is beautifully made and has an ease about it that makes me want to continue the conversation.,5,False,Mmlenon,Enjoyable,,,
