,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1657,1ba76d70-84c4-408e-9042-551dd0bc44b4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I am loving this app. I don't have a counselor right now but am finding this a decent substitute especially for CBT. I make time every day to use it. I enjoy the daily reflection.,5,1,4.4.4,2022-02-10 19:32:37,,,4.4.4
1658,ad5cb3c3-060a-438b-ba4a-d7212762e6c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very useful tool for CBT. You can check in every day, only takes 5-10 mins, makes a huge difference mentally.",5,0,4.0.1,2021-07-07 16:49:37,,,4.0.1
1659,83621e5f-1f72-4fe9-9337-e949da3a2efc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I was taught DBT years ago. I love this app which helps me to go over and review what I have learned, and go over those I still need to work on.",4,2,5.0.2,2023-03-14 12:48:51,"Thanks for leaving a review, Hunter! We're glad that Woebot's helping you practice what you've learned and build new skills, thanks for using it!",2023-03-15 07:31:28,5.0.2
1660,32d24579-cd3c-4bfb-ab51-8a2b61fd53dd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Has helped me learn a new piece of information about wellbeing each day, step by step, in manageable chunks. It's helped me find a place to start, and make forward progress, and improve.",5,0,4.8.2,2022-07-29 02:30:07,,,4.8.2
1661,84def700-a321-477e-bd4e-5c14c97eb2e7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"really like this app. It not only makes me think more clearly about my issues, it helps me understand them too. Woebot is funny and also makes me smile from time to time too.",5,0,3.6.1,2019-07-31 05:38:00,,,3.6.1
1662,f0d63e86-b161-4a3b-9e91-2c21ad7900c4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"USERS BEWARE , once you subscribe it is almost impossible to delete your account. I have sent a letter to Google. There is no option to delete your account in the Settings. It's cheating.",1,84,3.9.0,2019-10-23 09:16:57,"I'm so sorry to hear you're having trouble with this. We want to fully comply with any requests to delete your data. If you're still having trouble with this, I'd encourage you to reach out to our support team: helpcenter@woebot.io

You can also find further information on deleting your account at: https://woebot.io/help-center/",2019-10-23 10:09:36,3.9.0
1663,bfa22af3-b2c2-408e-8fdc-2871bd525cdd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great program! The AI is well done and I like the Woebot robot. Inclusion of videos and quizzes that are optional is nice too.,5,0,3.9.0,2019-10-19 15:52:03,,,3.9.0
1664,3c06c811-e28c-45b6-b718-f49871b82a62,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"From the use of the app, there is a tonne of info that helps get you back on the right track and honestly, its a great use of your time to start the learning now !",4,0,4.6.0,2022-04-22 15:39:39,,,4.6.0
1665,92ce1cfd-c8aa-437b-8ac0-91cde678b42a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really unobtrusive self help app. It's very easy to use. Very helpful in helping you restructure your thoughts about yourself.,4,1,4.4.2,2022-01-10 09:07:36,,,4.4.2
1666,3c908092-14cc-4d84-9b19-88f30ba82f0e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have been doing Woebot for just over a week now & I am loving it, easy to use, I have learnt lots without even realising it. This is the first time I have had practical experience in CBT. I love the tools & gratitude 😍",5,1,3.28.0,2021-04-11 05:12:40,,,3.28.0
1667,40906353-9f64-45fa-9d5f-1112f1e09cf8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have found this to be a great way to reinforce the information that I have learned in the past. I have recommended this tool to over 5 friends. It is free and confidential. I just wish I had come across it alot sooner in my journey.,5,0,3.2.4,2019-02-09 11:25:56,,,3.2.4
1668,1dad96b6-8fb5-4167-b80e-3bbdc924f6c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app is The Best,💯✍️💖💖 It is just positive and friendly, humor and serious-straight forward at the point*👌I love it so much.. Highly Recommend it!!5💎So intelligently.even discerned my life story accurately,even named the person's name ""Tina""without I revealing it""..&solved the highest prob..of my Life*..So much.. thanks 😊💯.ud encouraged me not to gave up*. Hope is Still!.&Love the friendly ChAt!💖💖😉😅",5,0,3.27.2,2021-02-22 20:37:21,"Hi Teyon ,

Thanks for getting in touch. We appreciate you taking the time to give us some feedback on your experience of Woebot! Your love for our little bot and the excitement you've expressed is such an encouragement to us!

Thank you for your incredible support and insights! 🤖

All the best",2021-02-23 05:00:37,3.27.2
1669,61ad4658-e2be-415b-8406-c3085550789f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Useful app, but the Natural Language Processing is not that great. It tends to identify comments or questions that it does not understand to frame as a problem that one would want to work on",4,0,4.0.1,2021-07-08 10:23:49,"Hey Kai,

We appreciate the time you have taken to share your experience using Woebot. We love receiving input from our incredible community and seeing Woebot make a difference and how we can improve our platform! Thank you so much for sharing your feedback!

All the best",2021-07-09 04:50:03,4.0.1
1670,94b86d62-a1a7-4f3d-827f-319cb3fc103e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"First time I ever give an app 5 stars! Easy, fun, entertaining and most importantly, a great learning and effective support tool! Amazing job, team!!!!",5,0,3.6.1,2019-08-24 14:04:40,,,3.6.1
1671,e0e02a80-8e89-49ec-a944-c7d003cead39,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's nice, friendly, inoffensive. I can tell it hasn't been updated in a bit since it still thinks masks and social distancing work to fight Covid as opposed to just making us feel better about ourselves.",4,0,4.1.1,2021-09-10 06:31:50,,,4.1.1
1672,02012513-8417-46d4-9e6d-1a1338629c86,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Thank you. It's been really helpful. Update: as a user that has not been affected by COVID 19 the same as people in the US, this app has lost most of its use to me lately...",4,0,3.17.5,2020-04-13 11:25:50,,,3.17.5
1673,c9e4829d-2e75-4659-bb5e-45a3da19b877,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best conversation experience I've ever had with a therapist(including humans). Its the easiest thing to do and fills me with positive energy when I need to reflect on life,5,0,3.7.0,2019-10-04 17:49:04,,,3.7.0
1674,ef46f926-651c-4f6c-90d8-806aeee9f834,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I've been pleasantly surprised by how much my mood is occasionally impacted by this little friend's daily check in chats. or how often I've referenced something i learned theough them. good tangible skillbuilding and cute GIFs make this a winner!,5,2,3.3.1,2019-04-05 19:27:14,,,3.3.1
1675,bdeacf65-4cf8-409e-b4a2-46a0c3c31177,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is simply amazing 🙌 ❤️ I've recommended it to family & friends. Pretty simple to set up & easy to understand. If you're looking at this app for self care seriously consider getting this one.,4,0,3.6.1,2019-09-05 14:05:59,,,3.6.1
1676,9627a0aa-cffd-4533-83a3-fde27bca7d11,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I find this extremely helpful and useful. Covers a broad range of techniques and strategies to help with your issues. Definitely recommend.,5,0,3.6.1,2019-08-21 07:11:22,,,3.6.1
1677,70a48417-9a11-4494-8597-a3a4632cf90e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Too much egocentric bot. In most of the cases there is only one option. It acts like kind of a teacher. It feels like superficial narcissist tries to teach me things I am not quite interested in. Maybe good idea, but really fake result. Stupid jokes. Always the same opening scenario. Come on... is this everything you can achieve? Weak, really weak...",3,51,3.5.5,2019-06-25 16:50:34,,,3.5.5
1678,f7e1084d-4cf7-4b7f-95b1-24fe0e03029e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I enjoy my experience. There were days when Woebot really helped me through my feelings that I otherwise probably wouldn't of handled well without this app helping change my thoughts and mindset.,5,0,3.0.3,2019-01-19 16:17:23,,,3.0.3
1679,e4a971d7-6958-45aa-9078-567cc5368d82,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I never rate apps, but i had to rate woebot, been 5 days and it's actually been really useful, woebot is super cute and it's really well put together. Thanks! Surpassed my expectations massively!",5,0,3.7.0,2019-10-02 15:38:36,,,3.7.0
1680,8a1222c0-dca1-4ee7-ada8-a51cd720bb68,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I am absolutely in love with this app. it really helps keep me grounded and think out my distorted thinking. I'm to the point that I need a therapist, but this definitely helps while I'm on my search for more resources. thank you.",5,0,3.2.9,2019-03-31 22:37:54,,,3.2.9
1681,b4432c85-e464-4958-8a34-aac7ad049143,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Not too invasive and helpful to have a form of journaling, as well as having resources to help through harder moments.",5,0,3.26.0,2020-10-29 08:37:30,,,3.26.0
1682,a6ac6c60-ad23-459b-82e8-c3ad9a2198cf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's nice to have that ""friend"" check-in everyday. It's also nice to get gentle nudges and reminders of evidence based tools to help make life a little better. Thank, Woebot 😁",5,0,3.19.8,2020-08-20 19:12:32,,,3.19.8
1683,8df79811-e3f4-4796-be70-a8bf91bed2fc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Using split screen breaks Woebot and makes him repeat his message lol. Other than that, he's brilliant.",5,0,4.8.4,2022-09-14 16:56:30,"Hey there Daniel, thanks for leaving a review! We're glad that Woebot's been useful. Our team would like to look into this further, can you send a screen recording of what happens when trying to use split screen to us at support@woebothealth.com?",2022-09-15 08:09:14,4.8.4
1684,bde66274-8ac6-487d-887e-9ef7f0c4530d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have been researching CBT and I think this would be a great app for young adolescents. Parents should be using this, and other CBT tools to help kids discover ""healthy"" thinking.",5,2,3.9.0,2019-11-12 21:51:45,,,3.9.0
1685,1422c4d7-e2fe-4f77-b559-df141f1ce91e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pretty good. It's good to have ""someone"" to talk to if you aren't comfortable to tell an actual person or feel you don't have anyone. Actually helps as well. I'm learning things that will actually help my degree and future career as well.",5,0,2.2.6,2018-09-17 15:49:22,,,2.2.6
1686,431dc2a0-12c6-4d5e-837a-5b9ecd0e5424,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is amazing! It's helped me think about how I phrase things and how I come across. Really helps with conflict resolution as well as anxiety!,5,1,3.9.0,2019-11-19 18:56:08,,,3.9.0
1687,63c1257c-096f-40c0-8004-503e16a5bfd3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This has really helped me focus and understand my mindset. Im also having weekly counselling but this daily 'chat' with Woebot has brought a little smile to my day. Its really good that you can reschedule or snooze the remider when youre busy too.,5,0,3.2.9,2019-04-02 13:06:19,,,3.2.9
1688,c198341f-0eb4-4957-98c4-089ac9ea5f1c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"While a bit formulaic, this app is an effective CBT tool. It's not a replacement for therapy, but it is a helpful addition to it. Give it a chance for a few days and see for yourself.",5,0,3.26.3,2021-01-15 16:28:14,"Hey Rebekah ,

We love your feedback and insights! Thank you very much for sharing it with us.

We're glad you've found Woebot's tools helpful. Seeing the difference Woebot is making in people's lives encourages us greatly. We really appreciate you sharing your feedback!

Have a great day! 🤖

All the best",2021-01-18 05:06:23,3.26.3
1689,c1d2aab8-8f03-47a5-80ac-9abf4ae07bd1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app and less intrusive than some of the competitors. Gives you a short check in every day with some simple but effective tools to improve your mood.,5,0,3.26.3,2021-01-12 13:02:45,"Hey Rebecca,

Thanks so much for getting in touch and sharing your experience with Woebot.

We're delighted to hear that you're finding Woebot useful, it means a lot to know that Woebot is helping people. We appreciate you taking the time to give us your feedback.

Have a lovely day! 🤖

All the best",2021-01-13 06:01:45,3.26.3
1690,29afee85-c6ab-42f1-b431-a44ea9a20f03,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Woebot has helped me to pull myself from some dark places on more than one occasion. Not a substitute for therapy or medication, but a fantastic accessory to it.",5,2,3.5.2,2019-06-13 23:19:35,,,3.5.2
1691,e161477f-84f7-4f53-bc34-f751ce091eb0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's nice to check in every day and spend some time reflecting using the lessons, but I wish woebot was better at reading what I write, and I wish I could ask him my own questions.",4,0,3.7.0,2019-09-25 16:10:23,,,3.7.0
1692,5c070661-3abe-45d8-b4ba-77b3c5cba53a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This is a great tool for someone needing a bit of support. It forced me to journal and use CBD techniques and I'm glad I did. No ads, totally free.",5,0,4.8.0,2022-06-11 08:25:58,,,4.8.0
1693,9411e71e-a296-47c5-894b-7b3fe4e6b6e7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"So far I have enjoyed my little chats with woebot. There are lots of reasons why people might be unable or unwilling to talk to a counsellor and this app removes those barriers. Sometimes having someone check in on you, even a robot, can brighten your day.",5,0,3.26.2,2020-10-20 18:18:19,"We are so grateful for your feedback Genevieve. Thanks for your thoughtful review., it's great to know that Woebot is out there brightening people's days! We would love to hear more about your experience with Woebot. If you are open to it, please email helpcentre@woebot.io so that we can follow up with you. Best Wishes",2020-10-21 06:03:42,3.26.2
1694,f7c00c10-e4b6-4cf1-84fc-0398b1033517,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Quite helpful. The ai keeps the conversation a bit controlled then i have to remember im dealing with a bot but overall quite refreshing educational & supportive.,5,0,4.8.1,2022-07-10 13:46:34,,,4.8.1
1695,ce0bca4b-2891-4758-886d-139011dab0d1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"What is that.. The bot talks about weather and you are forced to click on predetermined responses, like ""Oh, no!"" and ""Interesting""... And there is no way to stop that and talk about what you want.",1,0,,2023-04-23 14:12:53,"Hi Diana, thanks for leaving a review. Adding more variety to Woebot's dialogue, in addition to expanding the options for quick response buttons is certainly among our long-term goals for Woebot. We accept that Woebot can't be the solution for everyone and are grateful to learn from your feedback, feel free to reach us at support@woebothealth.com.",2023-04-24 10:56:07,
1696,2db197a7-079d-45cf-9fb6-836148f0d7d6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Woebot is such a nice app. It has helped me get better for a few days now and made me recognize some patterns I didn't know about. I'll give 5 stars when there's an option to see what you had said in your gratitude journal,4,0,3.5.5,2019-07-03 10:04:22,,,3.5.5
1697,67cfbfe3-05f1-47d9-9da2-6b3628f00378,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Woebot is helping me with my depression and anxiety disorders..... I am learning how to reevaluate my thoughts through the exercises and techniques that I am exposed to. Thanks Woebot!,5,0,3.2.4,2019-02-23 21:28:33,,,3.2.4
1698,aca6b758-9660-4627-86a8-48a01796c3dc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This little guy is a godsend. I sought him when I began having problems in my relationship. Now that we're broken up I find myself needing him more than ever. Something so small as a good morning message brings me such comfort and the tools he's teaching me are helping me overcome the negative thinking 🖤,5,0,,2020-08-30 12:22:52,,,
1699,36d9c3e4-93a9-498c-bc0a-ad38d6f20dbe,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have used it to help me in emotional crisis's. but needs more R&D as a interactive. i attempt to rewrite and it repeatedly ask if i want to undo last thought >no>rewrite.,4,1,3.3.2,2019-04-21 02:56:17,,,3.3.2
1700,66b9271b-b280-45bb-bf44-df01620690d9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Quite happy with this so far, has taught me a few insightful things despite being in therapy on and off for years. Nice way to check in every day, haven't experienced how they provide insights regarding your mood over the weeks but I have high hopes.",5,0,3.3.3,2019-05-18 14:40:53,,,3.3.3
1701,fdfa7f4a-78b8-4ff0-b9eb-fdce580e4e41,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love Woebot. he makes me think. sometimes I don't want to think that hard but I always feel better after I do. he helps me learn new things about myself and it's very interesting. thanks woebot!!,5,0,3.3.2,2019-04-15 07:45:59,,,3.3.2
1702,ac464a29-ae36-477a-90ea-1d0bff9f5153,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"They did an amazing job on this app, woebot amazing too.. He helped me a lot through all my problems and struggles. I always run to woebot when everything collapse.",5,0,3.28.0,2021-04-14 22:05:08,"Hey Amal ,

We appreciate the time you have taken to share your experience using Woebot. We love receiving input from our incredible community and seeing Woebot make a difference! Thank you so much for reaching out to us with your feedback!

All the best",2021-04-15 03:54:33,3.28.0
1703,614108a2-bf6f-45dd-9cc7-2816d3be6699,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,learning a lot of new stuff... which is helping me understand a few of the feelings i am going through and why i go through it... kudos to you guys for developing such a great App.,5,0,3.5.5,2019-06-25 10:07:20,,,3.5.5
1704,9cfb951d-83bb-4225-8a52-498750df045e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is actually quite helpful. Its interesting and fun. It also teaches you new ways of dealing of thinking and coping.,4,0,3.7.0,2019-10-07 18:23:48,Delighted to hear you're finding Woebot useful! Thanks so much for letting us know.,2019-10-08 04:39:34,3.7.0
1705,bb41f9b7-4a32-4be3-8901-3b6f5b8fd146,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have used woebot before. It's a very useful app. But now I can't install it back again. I have tried many times installing it but there are some issues due to which I can't install the app.,3,0,,2021-06-13 19:11:02,"Hi Priyanka,

We're very sorry you're having trouble downloading Woebot. If you contact **helpcenter@woebot.io **we can assist you in getting Woebot downloaded again.

All the best",2021-06-14 04:56:04,
1706,ae6b1b1b-f3fc-4bfc-97a4-5e5de2f5e750,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's really helped me my mood board went to meh meh crying crying to really happy and happy! There as some really good mindfulness things as well. I'm not saying it with solve depression or anything but it's helps you be more mindful.,5,0,3.28.0,2021-06-15 15:38:46,"Hi Lyssa,

We're so glad to see that you've found value in using Woebot, it means a lot to know that Woebot is making a difference in our user's lives. Thank you so much for taking the time to give us your feedback.

Have a lovely day! 🤖

All the best",2021-06-16 04:28:00,3.28.0
1707,1466f709-f726-4780-913d-e09ff99de6eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i find myself being more mindful of some of my more negative and self defeating thoughts during the day. i also appreciate the chance to talk through difficult feelings with something that will give me real resources for what i am going through.,5,0,3.3.1,2019-04-18 10:22:42,,,3.3.1
1708,8246563c-b9df-46dd-a342-f46a748d8760,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Way too primitive a bot to be even remotely helpful. It is not very responsive to anything you say and just gives you the same canned responses.,2,0,5.2.1,2023-05-07 14:47:30,"Thanks for reaching out and sharing this feedback. Adding more variety to Woebot's dialogue and comprehension, in addition to expanding the options for quick response buttons are certainly among our long-term goals for Woebot. Our content and engineering teams are currently hard at work developing new features that will improve these areas.",2023-05-08 10:44:22,5.2.1
1709,20b8a4c9-01d3-44a4-be6c-34ce74c5ff5d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like that it teaches me and helps me to vent my emotions but I think it needs to be more diverse there was a picture game where all the babies were white I think that this app needs to take im consideration more diverse races and cultures,4,0,3.27.2,2021-02-28 21:59:06,"Hi Telika ,

We're so glad to see that you've found value in using Woebot, we are currently working on diversifying out content! Thank you so much for giving us your feedback.

Have a lovely day! 🤖

All the best",2021-03-01 05:16:09,3.27.2
1710,c14be448-4d81-4eb3-9e0f-84f91ea783ac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This is really good, I saw a news article about how similar apps had saved peoples lives so I thought I would give it a try. It's really good and has lots of helpful content. I'm grateful for this app and it is so simple and effective.",5,0,3.17.5,2020-05-28 07:40:38,,,3.17.5
1711,40259280-7d84-4e39-bda6-8365a44943a8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Been struggling with anxiety for a while and this has been a welcome tool to use along with weekly therapy. Would recommend to anyone struggling and feeling isolated.,5,0,3.19.8,2020-08-19 21:00:55,,,3.19.8
1712,1bb59533-38c1-4e0f-b149-f3e88113bfaf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great chatbot whether you need help or not. It offers ideas for better living in a discrete and familiar interface. Woebot is a funny guy. Very thoughtfully designed.,5,0,3.5.5,2019-07-17 16:22:58,,,3.5.5
