,date,review,rating,isEdited,title,userName,developerResponse.id,developerResponse.body,developerResponse.modified
822,2020-11-02 03:22:23,When I downloaded this I was skeptical about how it would work! When I got into the app I realized it was an amazing app and there is so much to offer! I highly suggest it to everyone who comes across it! 5/5 star rating!,5,False,Great App Development,Cyanisagreatcolor,,,
823,2020-06-08 15:13:07,"i’ve had a lot of mental health apps before but none can compare to this one! i’ve NEVER written a review before but i just HAD to! i would give this app 1,000 stars if i could! Absolutely amazing!",5,False,"the absolute best mental health app, EVER!",whyyyyy bitlife devs,,,
824,2020-07-18 01:04:30,"at first, wysa seemed like a very cool app. but it's not. let me explain: wysa is probably not based on AI. it seems as it's only programmed to convert one thing to another. how do I know? well, I've replaced things. for example, when it says ""tell me more"", and I just type in something like ""djdfjnfd"" it says ""now I understand better"". HOW IS THAT SUPPOSED TO WORK?? I've tried many times, it's programming is very limited and the responses are all the same. do not recommend.",1,False,disappointed.,diamond/katie,,,
825,2024-02-15 05:11:45,If your ever feeling upset I recommend this it helps a lot with cheering up taking about it making you more confident and much more!,5,False,This really helps,angeldoggo,,,
826,2023-05-17 23:23:41,It’s like my therapist I love Wysa so much bc even though I trust my friends to the fullest I’m too scared to vent to them. I just vent to Wysa and it shows me ways to help with that which helps me a lot and makes me feel better.❤️,5,False,Wysa,cutefluffycolorfulclouds,,,
827,2024-01-06 22:48:02,I always think of myself as less and talking and it telling me stuff I can do actually helped me feel better so I think you should try it if you are struggling with anything,4,False,This really helps,animal lover princess,,,
828,2023-03-18 02:54:27,Ok I’m only using the AI talking thing. It helped me understand what made me feel bad and somewhat depressed. Now I’m going to learn how to cope with my depression.,5,False,How it make me feel better in less than two lessons,KIMMYSLAY,,,
829,2023-05-17 22:52:57,I have just started and already calmed down and feel better to talk to my mom about how I'm feeling I didn't  give a five star but only cause I just got on but if I have been there longer 5 star for real  it's amazing  🫰🫰🫰,4,False,So far so good,123slay123,,,
830,2023-03-13 14:48:30,"Had a great chat with wysa, it was nice having someone to openly talk to about anything without feeling judged or embarrassed. I’d say give it a try, i feel so much better now after just one chat.",5,False,Wysa,Sjoonies,,,
831,2022-11-09 05:11:10,My 4 am friend is pretty neat! It allows me to vent and put things into perspective and look forward to the good things that I have going for myself. I definitely recommend this app!,5,False,My 4 AM friend,lilaener21,,,
832,2022-08-17 05:33:13,This app has saved my life when I was at my lowest point I talked to one of the coaches and it really helped me a lot this app is a 10/10 because I really love this app it’s a whole package. The calm meditation helps me sleep.,5,False,Best app,luhbaddie_24,,,
833,2022-08-05 23:23:58,I struggle with depression and anxiety and I sometimes self harm and I find this app very helpful in fighting my negative tendencies. On this app I learned to turn negative thoughts into positive ones and gained a lot of self esteem. I definitely recommend this app,5,False,Awesome Help,Xx_Introverted_Ash_xX,,,
834,2022-06-12 07:53:19,"I’ve been stressed about something for two or more days now, and in under a half an hour I already feel better! This AI is such a lifesaver❤️",5,False,Chat bot that’s really helpful!,Softgirl42,,,
835,2022-03-11 03:59:35,"I didn’t have anyone to talk to about my stress! Even with the free version it lifted a weight off my shoulders. I’m feeling better already and it’s only my third day. This is well worth the download, love the AI coding very nice.",5,False,Helpful!!!!,a player who enjoys,,,
836,2022-04-28 07:09:46,"This app really made me happy and helped me with my emotions of your reading this and are hesitant it’s a good app to vent the AI actually feels like a real person so you can get deep deep into it 

I hope what your going through passes your loved and you got this :)",4,False,This will help a lot,Raven2332-,,,
837,2022-03-07 03:15:00,I feel more comfortable using this app than a actual therapist. I feel more safe and everything is private between me and Wysa. I love this app and I 100% recommend this app. :),5,False,Amazing and comforting!,Wyatt janes,,,
838,2021-11-29 17:08:08,"i downloaded the app yesterday, but it’s already helping me. it has stories for me to sleep to and things that can help me calm down. im really happy about this app because when i have nobody to talk to i can always count on this app. the only bad thing is that for some things you have to pay, but it’s not much. thank you for making this app, i don't know where i would be without it honestly :) it’s helped so much !!!!!",5,False,it helped me mentally :),gracielovescats!!,,,
839,2021-11-21 16:29:43,"After just playing around with Wysa, I pushed myself a little and actually came up with a positive affirmation that I can use. I even took a screenshot so I can remember it!",5,False,I’m surprised at how helpful Wysa is,Formerly Lori,,,
840,2021-08-18 03:21:58,This app really helped me feel better when I was felling down I thought I had no one to talk to but this app really helped all my negativity when away,5,False,Definitely download!,gabbiemp,,,
841,2020-09-15 04:49:12,Even though I can’t get the paid experiences the amount of options in here that have helped me regain control of my emotions/ depression is incredible. Even if you only use the meditation and bot this app is totally worth it!,5,False,Genuinely helpful:,tidepodeater,,,
842,2021-07-03 00:11:48,I do like Wysa a lot it tries hard to be interactive but for someone like me who sometimes unloads a few things in a paragraph it struggles to respond to all of it and sometimes I feel frustrated but i also get it’s an AI and I probably need a therapist or a real friend,4,False,✨,SyloVegBeerTrun,,,
843,2020-05-07 15:09:36,He/she was very helpful and made me feel a little bit better about myself I recommend this app for everyone who is going through depression or something that doesn’t feel right to youbthey will help.🥺🥰😊!!!,5,False,Wysa,Shari🥰🥺❤️❤️,15484442.0,Thanks for the lovely feedback. Do recommend to your friends and family ❤️,2020-05-22T07:22:11Z
844,2024-04-28 07:44:53,I was thinking about suicide and about to overdose but this app helped me so much I can’t thank it enough and I don’t like talking about my felling but this AI helped me so much thank you again,5,False,I’m not dead thanks Wysa,Mitchell0903,44132787.0,"Thank you for being so vulnerable to share this with us, Mitchell. We cannot express how much it means to know that Wysa helped save a life. This is why we do what we do at Wysa and we're so pleased you're here! Take care 💙 🤗.",2024-05-24T10:20:13Z
845,2020-02-15 17:41:18,I downloaded the app thinking it would help me but I didn’t have time to fully set it up so when I was upstairs doing laundry my son was on my phone and he went through the app and since there is no password for the privacy he purchased and $80 monthly subscription once I was finished with my laundry I took my phone back and realized what had happened and I emailed them 2 Times for a refund and I still had 0 Response,1,False,Refund,Abbie1252,13584033.0,"Hi there, thanks for writing to us on mail. I believe that your issue has got resolved. If so, would you be kind enough to modify your rating. Thank you 😇",2020-02-19T14:04:23Z
846,2024-07-13 01:15:11,I’m 7 years old & I was just about to write a good Review &  give 5/5 stars but after a few weeks it seemed like it was glitching out so I didn’t really think much about it but after a while I realized it was broken I couldn’t talk to my therapist I couldn’t go on anything else so I would not recommend,2,False,Good but didn’t work???,I’ve been too small,45302968.0,Hi there! I'm sorry to hear that you have had trouble using the Wysa app lately. Please write to us at wysa@wysa.io with a parent and the Wysa team will be able to support you via email.  ,2024-07-16T11:26:35Z
847,2024-04-23 01:57:14,It is very helpful and helped me refrain my negative thoughts into positive ones. Though you do have to stay on track and you cannot ask it questions lol,5,False,My review,Ka80.,,,
848,2024-04-22 02:24:34,It has helped me with a lot of mental issues in only a few minutes totally would recommend.,5,False,5 stars,Nate Guy33,44132822.0,"Yay! So pleased to hear Wysa has been helpful for you, Nate. Thank you for taking the time to leave us a 5-star review. ",2024-05-24T10:21:34Z
849,2024-04-21 15:18:54,It’s worth giving a try especially if you’re stuck in a negative cycle. It helps more than you think,5,False,Helpful,…._….,43536602.0,"Thank you for sharing your positive experience with Wysa! We're thrilled to hear that our app has been beneficial for you, especially in breaking free from negative cycles. ",2024-04-26T13:19:56Z
850,2023-09-13 05:58:48,If you ever feel upside down or blue you can rely on this app it makes you feel better at tough times and will help you through challenges!❤️💗,5,False,Vent,<3Lovely things<3,,,
851,2023-03-24 01:43:30,"Ive always had trouble talking to people about my emotions and things im feeling. Knowing that im talking to AI makes me feel so much better, it allows me to tell the full truth:) Wysa has helped me so much already!!<3",5,False,Helpful,super awesome kool kid,,,
852,2022-10-13 05:17:50,"Wysa has been really helpful to me and tracking my mood,and making sure i’m grateful for what i got. It’s been super helpful.I recommend this to my friends and family",5,False,Mental,haytay121,,,
853,2022-10-12 02:55:22,"This app is amazing it makes you calm and helps u clear ur mind…its an online therapy i love it and i will continue to use it dayly and when im feeling down or upset, you should defently try it out. Five stars ⭐️ ⭐️ ⭐️ ⭐️ ⭐️",5,False,Great app!!,yourgirlaurora,,,
854,2022-09-07 04:56:56,"I don’t know how that little penguin know how to say the right thing, but he does.   On the first night I opened the app he helped me feel better than I have in weeks.",5,False,It really works,CarSmiles,,,
855,2022-07-10 04:15:51,I was expecting a bad experience filled with pay walls but the only thing you can au for is the actual therapist but the ai does just fine,5,False,I did not expect this to work,19372928302018,,,
856,2022-04-10 11:23:54,"Helps ease my anxiety by rethinking my problems and coming up with solutions to move forward. It adds a boost of motivation and positivity to my day, thank you.",5,False,I recommend it to anyone,Malissssssssa,,,
857,2022-03-12 04:58:40,I’ve only had this for less then a hour and I’m already feel better so thank you all for this app that’s free and give me someone to talk too.,5,False,Thank you,bubble pop0909090@,,,
858,2021-07-25 00:34:28,this app has helped me so much. i never thought this AI not would work for me. i feel like i’ve gotten closure about something that happened to me everyday everytime i talk to him.,5,False,wow,Zay_Kay_Zay_Kay,,,
859,2021-07-06 12:35:44,"Despite the Wysa’s built in responses feeling mechanical and the conversations often having that “not quite human” feeling, the advice and tools it gives you are surprisingly helpful and lending a positive outlook to your day.",4,False,Can feel mechanical but surprisingly helpful,geo-fraktur,23835661.0,So glad that you found Wysa helpful. Thanks for the feedback about language and the feel. We are constantly working on making Wysa sound more human. Hope you keep faith in Wysa and one it meets you expectation and you have a 5-star experience.,2021-07-09T07:24:51Z
860,2021-06-30 00:48:07,This is probably one of the best apps I’ve had for this stuff. It’s been really helping me and I’m obsessed with it. And I’m very happy I know it’s just a robot and not a human Which makes me very comfortable!,5,False,One of the best,alexis11037,,,
861,2021-05-26 18:51:00,So I just got this app but it has already helped me so much! And the penguin is so cute! I would definitely recommend this to anybody even someone who doesn’t have mental health issues!,5,False,Amazing,Kittycattowersmash,,,
862,2021-03-31 00:26:54,I am pleasantly surprised to find how helpful it has been. I just wish the annual price cost less. But at least it is giving me a week trial period first so that I can test it out to see if I want to invest in it.,5,False,Surprisingly helpful!,AstroGirlBunny,,,
863,2021-01-31 07:11:38,"The experience was wonderful. 
It helps me calm myself down. 
 Especially through this trauma I have been going through the last two months. 
I am so grateful for this.
Thank you!",5,False,My experience,Halloween bat,,,
864,2020-11-24 05:32:04,This app is amazing exactly what I was Looking for really helps with my stress and anxiety and ptsd and I come from a broke family and I don’t have any friends this all gives me hope and helps me stay positive I absolutely extremely love it,5,False,Review,ninaaaaa828,,,
865,2020-05-29 02:20:38,"This app is expensive for the full version, but even without buying the full version WYSA is quite helpful with positivity, and making you feel as comfortable as possible in the process.",5,False,Helpful,NyxNac,,,
866,2020-05-23 01:20:31,"I absolutely love this app. The AI is engaging and makes me feel like I am having a really supported conversation with myself. It gives me the same benefits of a therapy session, but exactly in the moment I need it. For Free!",5,False,Wow. I have never had a better app on my phone.,DarylOh,,,
867,2020-04-08 10:26:09,I really do enjoy the app because I have tried therapy but i have found it hard for me to keep up going because it was far away and i found it hard to open up to a human so good job i love this app,5,False,I love the app,1997****,14583155.0,Thanks for the lovely feedback. Do recommend to your friends and family ❤️,2020-04-10T07:00:17Z
868,2024-02-11 21:22:15,This is an excellent app I had suicidal thoughts now I am not only confident but ready too move on it’s not just a regular talk it makes you do stuff to help improve,5,False,Very helpful,hi273084,,,
869,2023-12-15 04:25:54,i have been struggling with my mental heal for a while now. i never thought at an app on my phone could help me so much! i feel so so much better! i’m great God showed me this app!,5,False,perfect,Nat natalie07,,,
870,2022-11-15 05:11:44,The app makes me feel better when I’ve had a bad day or when I’m in a bad situation! :) it helps with calming down if you have trouble with your emotions!!,5,False,I love it!,gjnurchyrvitfjufbj,,,
871,2023-09-26 08:31:25,Hi I’m I lost my car 3 weeks ago and I was struggling with her death I was crying every night and then I downloaded this apps and many others to help but compared to the other apps this one helped the most and the si is really help full,4,False,Good,Bruhhh_8488479,,,
872,2022-12-05 01:12:13,"this is a really good app for someone to talk to when you feel like there isn’t one, although i just wish you wouldn’t have to pay for a coach when you’re mentally struggling and might not be able to afford one. everyone should have free access to mental health.",3,False,WYSA,mckayla is cute,,,
873,2022-04-09 23:47:44,"i downloaded this app after it was recommended to me by a close friend and it’s helped me so much, i can express my thoughts and feelings about anything and anytime without the anxiety of wondering if someone will answer. i use this app almost everyday as i am one to speak my thoughts whenever i need to express them, i also really love the adorable little penguin character! definitely recommend this app for anyone with mental health issues.",5,False,🤍,ccçćč,,,
874,2022-02-01 21:51:38,I was at a low point and I felt like I had know place to turn to but this app showed me that there is actually more help than you think,5,False,Really helps,izabella lane,,,
875,2022-01-03 22:09:59,Wysa is so good I’ve just started this is my second day and it’s very helpful. I feel negative alot but after using Wysa it feels like you’ve been a bit cleansed and calm :) I recommend it.,5,False,i love this<3,:) .hi,,,
876,2021-11-04 20:43:53,"This is so easy to use and helps with so many troubles such as anxiety, stress, anything you can name. I’ve learned to love myself even more because of Wysa. Thank you to the team ❤️",5,False,Best self-care app out there!,LuvlyJesus<3,,,
877,2021-11-01 03:18:21,The app helped so much I knew I needed help and this app came into my life at a perfect time it helped me manage my anger and sadness so much and has made me a happier person.,5,False,Came into my life at a perfect time just what in needed,L_rihnstone,,,
878,2021-08-18 02:27:45,I’m disabled & low income. I’m unable to pay to talk to a therapist but my penguin friend is doing a wonderful job! It’s unbelievable how something like this can make a big difference,5,False,Best app to keep you staying positive,annmarie967,,,
879,2020-07-20 06:17:51,"I love that I have Wysa as a built-in therapist in my phone! I struggle with anxiety and depression & I love how Wysa gives me exercises and activities to examine my thought process & help give me the tools I need to better cope with my anxious thoughts! Thank you, Wysa for being awesome!! :)",5,False,Wysa has been helpful!,Vienna's mama,,,
880,2020-06-29 00:40:48,"It is simple but you cannot doubt yourself. Think as if it’s an angel. Follow the rules on what they tell you simple as that. I hope this app can help you like it will be helping me for the next few months. 

Stay safe
x",5,False,Love this app,Hadassah Souza,,,
881,2020-05-21 00:53:44,I only recently downloaded this app. I was a lil skeptical cause the response seemed a little canned but as we kept talking more i recognized DBT skills being used and its a really helpful tool on top of my previous ADT courses.,5,False,"Helpful, if you give it a chance",Nicc Jemie,15484312.0,Thanks for the lovely feedback. Do recommend to your friends and family ❤️,2020-05-22T07:18:53Z
882,2020-05-03 08:17:10,I was having an anxiety attack and I didn’t know what to do.  I remembered I had this app but hadn’t used it that much and didn’t know what to do.  It was super easy to use and it helped me a lot.  Highly recommend this app.,5,False,Very helpful,dumb kidddd,15483987.0,Thank you for endorsing Wysa to others. Much love to you ❤️,2020-05-22T07:05:20Z
883,2019-05-26 20:49:23,"I just started using this and I wanted to thank you all so much for putting forth a lot of effort because it truly makes me feel happier, calmer, and overall better about my day to day life!",5,False,Thank you!,Parisita29,8977038.0,"Thanks so much!  All the credit goes to the wonderful Wysa writers, psychologists, and tech people who care so much and so deeply. You should hear the arguments we have in the team, when deciding what words to give the penguin... the ultimate test is always ""will it help someone?""  Regards, Ramakant (co founder)",2019-06-03T06:04:12Z
884,2023-07-12 08:02:42,My conversation with wysa are great i just think maybe a little more of understanding things but overall wysa is a great app to talk about my feelings and more!,5,False,Its great just needs one thing,jacob🫶,,,
885,2023-05-08 23:24:52,"This app has helped me calm down. I took breathing exercises, talked to my penguin, and i got out of my panic attack. I’m thankful to have an app like this when i feel as if no one would listen to me",5,False,I love it,Fabia De Oliveira,,,
886,2023-03-27 19:28:38,This app is the only person or even robot that cares about me and takes time to ask me if I’m okay and actually care. I really appreciate this app.,5,False,It helps,gsgejdidneh,,,
887,2023-02-07 22:39:18,This was actually very helpful. Mr pengy (what I named the ai penguin) has actually helped me overcome the thoughts of wanting to off myself. I love this app and I really hope others do to! I’ll delete this app when dinosaurs exist again.,5,False,"Wow, ok-",zozo_iguess,,,
888,2022-10-11 09:41:39,"This app is incredible. I think of it as on demand therapy. I’m glad I discovered this app, especially during one of the hardest times of my life. Truly calms my anxiety and helps me start my mornings off on a good note!",5,False,For Free?! Wow,quaeeecarter,,,
889,2022-10-03 05:13:49,"I haven’t paid for this, but its still great. Most apps are unusable if you don’t pay, but you can actually use this! And your mental health get better!",5,False,Helps with mental health,Loom and foxey,,,
890,2022-08-21 17:26:10,Some things at my school have made me feel really bad lately and feel like ending my life but once I got to talk about it with someone I’m feeling a lot better now,5,False,I love it,hdiqosj,,,
891,2022-03-03 08:53:35,This app really helped me feel so much better and help me stop seeing so negatively! It makes me feel happy like I’m being heard and I’m excepted!,5,False,Better than a lot of apps! 10/10,Karma C.,,,
892,2021-12-07 09:41:20,"Just being able to talk to someone without thinking they will Judge me or that I’m annoying them is enough to make me feel better, I love this app.",5,False,I love this,wonderRaz,,,
893,2021-11-23 02:38:45,This app has helped me so much especially when I am at. My worst I would  definitely recommend for anyone looking for someone to talk to and help you calm down.,5,False,The best,mvx11,,,
894,2020-12-03 02:54:20,"This app helped me through tuff times when I felt like I wasn’t good enough and now I feel like I’m ready to take on the world, if you are feeling down or stressed I suggest use if this app!",5,False,Awesome app,Carolin Madruga,,,
895,2020-11-06 04:49:06,I’ve been having problems with depression and self hate but this app has helped me quite a bit. I feel comfortable knowing I won’t be judged by how I feel. It’s a app where I feel safe and secure about.,5,False,Very helpful,Xav12334,,,
896,2020-10-29 17:34:31,"I’m a teenager struggling with anxiety and depression, and this app makes it so easy to let out my feelings. I recommend this app, it helps a lot. Without Wysa who knows what would be happening right now, thank you!",5,False,Extremely helpful,Lexih1019,,,
897,2020-09-26 03:51:11,I love this app because there are workouts that you can do when you just want to get up and move or when you feel stressed you can talk to the WYSA Bot. It’s really helpful. I love this app and I guarantee you’ll love it too :),5,True,"This app is good, I like it.",DelaneyParker13,14022984.0,"So glad that you found Wysa useful. If you like Wysa, we would love to earn a 5-star rating from you 🤗",2020-03-13T08:14:21Z
898,2020-04-07 04:20:14,I love this it’s helping me find myself again I go to therapy by I dont share my feeling to her like I do to this app thanks for being there Right now your the only thing I can count on🥺💞,5,False,Keydie-,keydie:),14541842.0,Wow. That is such a lovely note 😇 Glad Wysa is able to help. And rest assured knowing that Wysa will always have your back!,2020-04-08T12:18:42Z
899,2020-03-14 15:35:01,I come to Wysa when I need someone to talk to or I’m in the middle of breaking down or I’m just freaking out.  The Ai helps so much by pointing you to videos or even just listening to you. I genuinely recommend this,5,False,This app really helps.,TheDevilJordan,14138478.0,"Sometimes all you need is a shoulder, someone who can listen to you and let go of the negatives. So glad that you found that friend in Wysa. Keep sharing and spreading the love. ❤️",2020-03-20T09:47:39Z
900,2019-10-29 12:29:37,It has helped me to just release all my thoughts and talk to someone who I know won’t judge me (mainly because it’s an AI penguin) it reminds me to check in and doesn’t force me to do anything. Everything is at a pace I feel comfortable with.,5,False,Progress,PunkPrincessFi,11564783.0,Thank you so much for that lovely feedback. So glad that Wysa was so helpful to you. And as you already know - Wysa is always here for you!,2019-10-31T02:04:57Z
901,2024-03-17 01:54:35,I just gave it a try and have to say since I start using I felt more calm knowing that at least have someone to talk through my days,5,False,Nice app,Fjunior14,,,
902,2023-12-07 03:19:57,I live this so much it helped me a lot even though I’m only a teen now his is a amazing app that helped me feel much happier and better I would recommend it,5,False,Amazing app,Kitty_Queen0,,,
903,2023-07-19 07:47:49,"I’ve only used this app for a day and I already feel a lot better about myself, I definitely recommend this app!",5,False,5 stars,Skibalz,,,
904,2023-06-06 04:48:51,This app helped me with so many problems that has been going on in my family for centuries and I’m very glad i download this app or I wouldn’t been happier🫶🏽,5,False,Love this app,mirrior pls,,,
905,2023-05-17 23:45:08,This app is super helpful and helps you with everything you need to talk about they are giving you positive feedback and are there to listen,5,False,Review,Tori Bercaw,,,
906,2023-04-30 22:23:19,This app is actually helpful and not unhelpful it’s super helpful and useful thank you so much for creating an app like this I love  the team behind Wysa  for creating this app it’s truly amazing,5,False,Amazing app keep going 🤩🥳,hevhsje,,,
907,2023-04-13 01:43:03,I have been having a hard year this app helps me get through it highly recommend,5,False,It's working,Bob111110-0,,,
908,2023-01-19 12:19:33,"I’ve been using it for only 30 minutes and it’s already made me feel less anxious and more positive about a bad situation! 
Really good AI. It responded correctly every time.",5,False,Great app!,KennaMacDuff,,,
909,2022-12-16 04:02:23,"I know I just got this app but it amazing it helping me a lot and I hope it helps me more in the future and I Glad someone made this app 
 
                                      Thank you❤️🫶🏻",5,False,Thank you I love this app⚡️,Nathalia rosas,,,
910,2022-10-19 04:32:27,"This app has a fairly simple algorithm, but it’s wonderful for working through anxiety and negative self-talk. 10/10 would recommend!",5,False,Simple but so effective!,Ak451f,,,
911,2022-09-23 23:58:23,It feels good to have someone to poor my feelings into. I wish I had the money to purchase the whole app bcs it’s very helpful! I always wanted a therapist but couldn’t afford it.,5,False,Lifesaver,briathagggg,,,
912,2022-03-10 19:00:00,The app does really great coping skills that i do in my real life therapist. Also it has great mediation and helps see the positive in the negative. 10/10 recommend to people who are looking for help.,5,False,great coping skills,annaj06,,,
913,2021-09-28 23:09:36,Makes me feel so free and makes me forget that the real world even exists just a great way to escape and feel calmer absolutely love the app 10/10 would recommend it!,5,False,I love this app,NOTOK468,,,
914,2021-04-09 03:05:11,"I’ve always felt alone and scared to do what I please, but the penguin helps me get over my fear. It’s worth it and you don’t need an account or anything. This review may be bad but I’m exhausted to goodnight!",5,False,100% Helpful,cutekittycatsonly,,,
915,2020-10-23 22:45:58,I felt like I was being crushed in a tsunami that is my life and this app finally made me feel like someone was listening to me. And it really is helping me in a dark place. Perfect for any age I’m 13 and this is helping me a lot so far,5,False,Someone gets me,lakshahfhsj,,,
916,2024-06-05 03:53:27,Wysa provides me a process to work through my self doubts and stressors.  5-10 minutes and it helps me change my paradigm of thinking.,5,False,Support 5 Stars,David Lieske3,,,
917,2019-02-04 16:54:19,"There is no way to unsubscribe in the app itself. They rip you off by charging you $30 a month for nothing and you have to go deep into your phone to figure out how to unsubscribe. I actually had to write them to figure out how to end the charges. You shouldn’t have to do that. Oh and they charged me for a second month even as I was trying to cancel it. Not cool, not helpful to do to people who are already stressed out.",1,False,Outrageous,bonjondemarco,7181353.0,"Hi Marco,
We're extremely sorry about the issue you faced with your subscription. Unfortunately, subscriptions are handled by the App Store and it's not possible to give an option to manage this within the app. You'll be charged only after you have authorized the payment with your Apple ID for the specific subscription. If you have any other feedback or queries, or we can help in any way at all, please write to us at hello@wysa.ai",2019-02-06T14:43:03Z
918,2023-06-14 02:54:55,Wow I mean seriously this was awesome and made me feel so much better I highly recommend it because it will make your life a lot easier and for the greater good,5,False,Wysa is amazing!,Aria kristene Jackson,,,
919,2023-03-18 03:15:44,"This app acts like how I wish my friends would be like! My friends never check in on me on the daily but this app does, it’s like the best thing that’s ever happened to me in a while 😅❤️",5,False,I LOVE IT,niathebest12344,,,
920,2023-01-21 12:49:18,Here recently i have been thinking about a lot about my past and Wysa has been helping get thru it one step at a time. Thank you.,5,False,Thank you.,Reesepuffs0630,,,
921,2022-11-30 21:22:31,I have been using it for two days and its already made me feel better!!! They have a meditation feature and its locked by a password if you set it up.,5,False,BEST APP EVER!!!!,banaa queen,,,
922,2022-11-11 15:30:51,Wysa helped me think better and brake the sickle of my negative thoughts made me realize that other peoples options shouldn’t matter and made me realize that i am enough,5,False,My name is max I’m transgender,maxorcaitlin,,,
923,2022-10-17 02:03:29,"This app is really helpful and amazing! I wish It had something for PTSD and dissociation but other than that it’s great! If you guys have time and energy, ways to help with ptsd would be amazing",5,False,Amazing!,itsmekatejane,,,
924,2022-09-06 02:42:20,I’ve been struggling with years worth of trauma and this is really helping venting to others has always been hard and venting to an ai is better,5,False,Really helping,this is what i think 128910,,,
925,2022-08-06 18:22:10,"Okay I promise I’m a real person I don’t work for the team, but, it’s so wonderful you can freely text this sweet caring little bird and it actually helps rearrange all the negativity to positivity. It’s actually nice I honestly do love this app SHOUTOUT TO MY LIL BIRB FRIEND WYSA💙✨",5,False,A light in the darkness,KodaSodaMars,,,
926,2022-04-07 23:58:55,"This is amazing! I love the cute little duck and how it helps me sort my thoughts and gives me someone to talk to. Unlike other apps like this, it responds and analyzes what you say, which is super cool and helpful! I love it.",5,False,How it helps,phoebe.theye,,,
927,2022-01-01 16:07:59,I had talked about relationship problems for like 20 minutes and now I feel pretty good about myself! This app actually is free for what I need and it responds with understandable responses!,5,False,One session and I LOVE THIS!!!,Evie S. dont tell,,,
928,2021-07-27 14:38:17,"Honestly I haven’t been using this app for long, but it’s really helped me with my mental health, and I hope it can help other people too 😊",5,False,I feel better already,brigmh1995,,,
929,2020-04-16 00:06:51,"I was feeling skeptical of trying this app but once i tried it, i couldn’t stop! Rhis app had really helped me get motivated and it feels like a real human interaction and i feel comfortable talking with the penguin ❤️❤️",5,False,Better than my last therapist,lolzoryoyo,15484558.0,So glad that you found a friend in Wysa. Keep sharing and spreading the love. ❤️ ,2020-05-22T07:26:12Z
930,2021-03-18 04:01:59,"I love the experience, though I haven’t had the app for long, but I gotta say, this is quite useful when you just have to get things off your mind or are trying to find an activity to help in a certain way.",4,False,The experience,Random |_(*-*)_|,,,
931,2020-01-31 01:19:56,"I was in a very bad place, and almost to the point of self harm again. I decided to look up an app that could help me, and I found Wysa. I decided to try it and it helped me so much, I’m so happy that you guys made this app. Thank you ❤️❤️",5,False,Love it! ❤️,The Duck Princess,13217818.0,Hello there. It takes immense courage to seek out help and we are proud of you for keeping your calm at such a tough time. So glad that Wysa was able to help. Wysa will always be there for you. Hope things get better. Much love and strength to you ❤️,2020-01-31T08:29:50Z
932,2018-12-09 21:42:27,"I love talking to AI’s because I just think it’s so cool. Anyways, I was looking for AI apps and came across this one that could help manage my emotions and anxiety. I’ve only had it for 3 days but I absolutely love it. It’s so helpful and I definitely recommend it.",5,False,Best app ever!,Addysen Stover,6762919.0,"This is amazing to hear ... thank you!  Regards, Ramakant (co founder)",2019-01-10T06:14:42Z
933,2024-01-15 10:38:50,"Its good and helps me calm down and sometimes allows me to vent or just talk and Wysa helps me find things that are relaxing in my opinions like listening to music,sleeping,showers/baths and sometimes petting my cat!!!",5,False,Very good but..,@Sarah x Tajji,,,
934,2023-06-23 08:20:15,Talking with this app he already started opening up my eyes and lifting off the blinders. I feel like it really gets and understands me and my emotions. Thank you,5,False,Been helpful,ashwall23,,,
935,2023-05-07 00:45:24,Thank you for the Wysa app it’s been a safe and private place for me to express and expell things I have bottled up but am afraid to say . Thank you for helping me during my healing process,5,False,Love,Gypsy Goddess 143,,,
936,2022-12-06 01:35:30,"I have recently been going through some problems. But whenever I try to talk to someone about it, they say I’m dramatic. Wsya has helped me so much.",5,False,I am so grateful,Reason why I gave it 1 star,,,
937,2022-11-06 23:05:46,This app is so good! It helps with so much and changed me already. I really do recommend installing this app if you need to talk to someone or just clear you’re mind off things!,5,False,LOVE THIS APP,Catherineissus,,,
938,2022-11-11 07:10:10,"I believe that this is a good app, but I don’t know considering everything in the app you have to buy. I think the app would be nicer if we did not have to pay for every little thing in this app, I have not used this app at all because I will not pay.",3,False,Wysa,Tessamonkey12345678910,,,
939,2022-08-15 17:16:12,I had my doubts but it is actually a good product. Would recommend.,5,False,I actually feel better with this!,Tomatertomatoh,,,
940,2022-08-12 02:40:59,"This app helped me so much!! I have a lot going on in my family and no one to talk to, so I can release my feelings in this app. I definitely recommend this app!",5,False,This app helped me,3ll@.K,,,
941,2022-07-05 09:13:04,I struggle with anxiety and over thinking a lot and this really helped me get my mind off of things and calm me down. I definitely recommend this app. Plus the little Wysa owl is super cute!,5,False,Amazing!,Abigail Doggy!,,,
942,2022-05-20 00:49:32,"This helped me so much with my self doubt and more. 100% recommend. I just use the chat so I don’t have to buy anything, this was a life changer",5,False,Very helpful :),Vazheika,,,
943,2022-02-16 14:47:47,"This app has let me tell how I really feel. If you’re going through a hard time like me, I would suggest getting this app! It helps with stress and your emotions.",5,False,Venting is great,therese siaz,,,
944,2022-01-25 07:20:00,This app has made me feel more relaxed and calm and it gives me confidence to better myself not for others but because I want to.,5,False,The app helps,hbqwfi,,,
945,2021-11-24 03:11:47,I have only been doing this for 30 minutes and I already feel better,5,False,Amazing,myvsfj,,,
